Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Lot Config,Neighborhood,House Style,Overall Qual,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice,Age Sold,TotBath Bsmt,TotBath AbvGr
2927,20,RL,69.05520046484602,8885,IR1,Inside,Mitchel,1Story,5,1983,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,Av,BLQ,301.0,TA,902,0,902,2,1,TA,5,0,0,Attchd,1983.0,Unf,2.0,484.0,164,0,131000,23,1.0,1
1732,60,RL,62.0,8857,IR1,Inside,Gilbert,2Story,6,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0.0,Ex,738,757,1495,3,1,Gd,7,1,Gd,Attchd,2006.0,RFn,2.0,440.0,100,30,171925,1,0.0,3
998,20,RL,53.0,14137,IR1,Inside,Gilbert,1Story,5,1997,Gable,HdBoard,HdBoard,None,0.0,Gd,PConc,Gd,No,GLQ,450.0,Gd,1384,0,1384,3,1,Gd,7,0,0,Attchd,1996.0,Unf,2.0,404.0,0,39,177900,12,1.0,2
2203,70,RL,53.0,6720,Reg,Inside,Crawfor,2Story,6,1950,Gable,VinylSd,VinylSd,None,0.0,TA,BrkTil,TA,No,Unf,0.0,TA,851,585,1436,3,1,TA,7,1,Gd,Detchd,1992.0,Unf,1.0,228.0,184,0,141500,86,0.0,1
356,60,RL,60.0,7500,Reg,Inside,Gilbert,2Story,6,1999,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,GLQ,476.0,Gd,952,684,1636,3,1,TA,7,1,TA,Attchd,1998.0,Fin,2.0,440.0,0,84,191000,11,1.0,3
2475,20,RL,63.0,13072,Reg,Inside,SawyerW,1Story,6,2004,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,ALQ,941.0,Ex,1158,0,1158,3,1,Gd,5,0,0,Detchd,2006.0,Unf,2.0,576.0,0,50,158000,2,1.0,2
2264,20,RL,67.0,10656,IR1,Inside,Timber,1Story,8,2007,Gable,VinylSd,VinylSd,Stone,274.0,Gd,PConc,Gd,Av,Unf,0.0,Ex,1646,0,1646,3,1,Gd,6,1,Gd,Attchd,2007.0,RFn,3.0,870.0,192,80,248900,1,0.0,2
2201,50,RL,60.0,7200,Reg,Corner,SWISU,1.5Fin,5,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,252.0,TA,BrkTil,Gd,No,ALQ,569.0,Ex,981,787,1768,3,1,Gd,7,2,TA,Detchd,1939.0,Unf,1.0,240.0,0,0,175000,70,1.0,2
2545,190,RL,80.0,8800,Reg,Inside,NAmes,1Story,6,2000,Hip,BrkFace,VinylSd,None,0.0,TA,PConc,TA,Mn,ALQ,901.0,Ex,1565,0,1565,3,1,Gd,7,2,TA,Attchd,1965.0,RFn,1.0,299.0,200,25,185900,41,1.0,2
2660,75,RM,60.0,10800,Reg,Inside,OldTown,2.5Unf,7,1970,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,Gd,Mn,Rec,390.0,Fa,880,888,1768,2,1,TA,6,2,TA,Detchd,1914.0,Unf,2.0,320.0,0,341,163000,92,0.0,2
1379,80,RL,80.0,13014,Reg,Inside,Sawyer,SLvl,6,1978,Gable,HdBoard,Plywood,BrkFace,39.0,TA,CBlock,TA,Av,ALQ,528.0,TA,1096,0,1096,3,1,TA,6,1,Fa,Attchd,1978.0,Unf,2.0,484.0,168,0,157500,30,1.0,1
491,60,RL,69.05520046484602,15896,IR2,CulDSac,Gilbert,2Story,7,1999,Gable,VinylSd,VinylSd,BrkFace,210.0,Gd,PConc,Gd,No,ALQ,913.0,Ex,1223,1089,2312,4,1,Gd,8,1,TA,BuiltIn,1999.0,Fin,3.0,658.0,298,0,245000,10,1.0,3
1002,120,RL,41.0,5395,IR1,Inside,StoneBr,1Story,8,1993,Gable,HdBoard,HdBoard,None,0.0,Gd,PConc,Gd,No,GLQ,733.0,Gd,1337,0,1337,2,1,Gd,5,1,TA,Attchd,1993.0,RFn,2.0,462.0,96,0,180000,15,1.0,2
1848,160,FV,69.05520046484602,5105,IR2,FR2,Somerst,2Story,7,2004,Gable,MetalSd,MetalSd,None,0.0,Gd,PConc,Gd,No,GLQ,239.0,Ex,551,551,1102,2,1,Gd,4,0,0,Detchd,2004.0,Unf,2.0,480.0,0,60,148800,3,0.0,3
908,30,RL,60.0,8400,Reg,Inside,SWISU,1Story,2,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,Rec,290.0,TA,438,0,438,1,1,Fa,3,0,0,Detchd,1930.0,Unf,1.0,246.0,0,0,60000,89,0.0,1
1490,85,RL,64.0,12102,Reg,Inside,Edwards,SFoyer,5,1976,Gable,HdBoard,Plywood,BrkFace,222.0,TA,CBlock,Gd,Gd,ALQ,456.0,Ex,1033,0,1033,3,1,TA,6,0,0,BuiltIn,1976.0,RFn,2.0,504.0,224,0,165000,32,1.0,1
1465,60,RL,41.0,10905,IR2,CulDSac,CollgCr,2Story,7,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0.0,Ex,1129,1198,2327,4,1,Gd,9,1,Gd,BuiltIn,2003.0,RFn,2.0,596.0,0,57,240000,5,0.0,3
1627,20,RL,69.05520046484602,9556,IR1,Corner,Gilbert,1Story,7,1993,Gable,HdBoard,HdBoard,BrkFace,52.0,TA,PConc,Gd,No,Unf,0.0,Gd,1187,0,1187,3,1,Gd,6,0,0,Attchd,1992.0,RFn,2.0,420.0,0,21,160000,15,0.0,2
2849,190,RH,58.0,6430,Reg,Corner,SWISU,1.5Fin,6,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,Av,BLQ,780.0,TA,816,524,1340,3,1,TA,6,0,0,Attchd,1945.0,Unf,1.0,440.0,0,0,128000,61,1.0,1
626,20,RL,80.0,14695,IR1,Inside,NAmes,1Story,6,2008,Gable,MetalSd,MetalSd,BrkFace,210.0,TA,CBlock,TA,No,ALQ,1387.0,Gd,1567,0,1567,2,1,Gd,5,2,Gd,Attchd,1966.0,Unf,2.0,542.0,0,110,256000,43,1.0,2
722,70,RM,50.0,9000,Reg,Inside,OldTown,2Story,7,1988,Hip,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,ALQ,624.0,Ex,832,650,1482,3,1,TA,7,0,0,Detchd,1930.0,Unf,2.0,324.0,0,0,143000,89,1.0,1
2260,20,RL,67.0,8368,IR1,Inside,Timber,1Story,7,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0.0,Ex,1689,0,1689,3,1,Gd,7,0,0,Attchd,2007.0,Fin,2.0,433.0,100,39,231713,1,0.0,2
1639,190,RL,195.0,41600,IR1,FR2,Gilbert,1Story,5,1990,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,Gd,ALQ,1047.0,TA,1424,0,1424,3,1,TA,7,0,0,2Types,1969.0,Unf,3.0,828.0,144,0,155000,38,1.0,2
1603,20,RL,59.0,6490,Reg,Inside,Mitchel,1Story,5,1983,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,No,GLQ,534.0,Ex,816,0,816,2,1,TA,4,0,0,Attchd,1983.0,Unf,1.0,264.0,315,0,128500,25,1.0,1
1520,30,RL,60.0,7290,Reg,Corner,SWISU,1Story,7,1950,Gable,WdShing,Wd Shng,BrkFace,174.0,TA,BrkTil,TA,No,Unf,0.0,Ex,1424,0,1424,2,1,TA,7,1,Gd,Attchd,1921.0,Unf,1.0,312.0,0,0,168000,87,0.0,2
1665,60,RL,69.05520046484602,7472,IR1,CulDSac,NAmes,2Story,7,2004,Gable,HdBoard,HdBoard,BrkFace,138.0,TA,CBlock,TA,No,ALQ,626.0,Gd,725,754,1479,4,1,Gd,7,0,0,Attchd,1972.0,Fin,2.0,484.0,0,32,184000,35,1.0,2
581,20,RL,69.05520046484602,11717,IR1,Inside,NWAmes,1Story,6,1970,Hip,HdBoard,HdBoard,BrkFace,571.0,TA,CBlock,TA,No,Unf,0.0,TA,1442,0,1442,2,1,TA,6,1,TA,Attchd,1970.0,RFn,2.0,615.0,371,0,185000,39,0.0,2
2435,60,RL,106.0,11194,IR1,Corner,Gilbert,2Story,8,2000,Gable,VinylSd,VinylSd,BrkFace,40.0,Gd,PConc,Gd,No,Unf,0.0,Ex,1454,482,1936,3,1,Gd,7,1,TA,Attchd,2000.0,RFn,2.0,504.0,188,124,230500,6,0.0,3
2799,60,RL,90.0,11250,IR1,Corner,CollgCr,2Story,7,1998,Gable,VinylSd,VinylSd,BrkFace,227.0,TA,PConc,Gd,Mn,ALQ,796.0,Ex,1070,869,1939,3,1,Gd,8,1,TA,Attchd,1998.0,RFn,3.0,555.0,128,84,227000,8,1.0,3
883,60,RL,64.0,8633,Reg,FR2,CollgCr,2Story,6,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,GLQ,193.0,Ex,738,738,1476,3,1,Gd,7,0,0,Attchd,2005.0,Fin,2.0,540.0,100,35,173500,4,1.0,3
2537,85,RL,70.0,8400,Reg,Inside,NAmes,SFoyer,5,1968,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,Gd,Gd,GLQ,744.0,Gd,898,0,898,3,1,TA,6,0,0,Attchd,1968.0,RFn,1.0,326.0,143,0,140000,38,1.0,1
774,85,RL,69.05520046484602,8014,IR1,CulDSac,Sawyer,SFoyer,6,1978,Gable,Plywood,HdBoard,BrkFace,23.0,TA,CBlock,Gd,Gd,GLQ,456.0,TA,1034,0,1034,3,1,TA,5,1,Fa,Basment,1978.0,Fin,2.0,504.0,0,0,149900,31,1.0,1
1447,20,RL,69.05520046484602,12250,IR1,Inside,CollgCr,1Story,5,1978,Gable,HdBoard,HdBoard,BrkFace,180.0,TA,CBlock,Gd,Mn,ALQ,781.0,Ex,1174,0,1174,3,1,TA,5,0,0,Attchd,1978.0,Unf,2.0,528.0,211,0,158000,30,1.0,1
104,160,FV,69.05520046484602,2403,IR1,FR2,Somerst,2Story,7,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,GLQ,244.0,Ex,530,550,1080,2,1,Gd,4,0,0,Attchd,2003.0,RFn,2.0,496.0,0,50,147110,7,0.0,3
2694,50,RM,50.0,8600,Reg,Inside,IDOTRR,1.5Fin,6,1950,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,Unf,0.0,TA,780,596,1376,3,1,TA,7,1,Gd,Detchd,1937.0,Unf,1.0,198.0,0,0,119500,69,0.0,2
920,50,RL,60.0,13680,Reg,Inside,Crawfor,1.5Fin,5,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,ALQ,728.0,Ex,840,727,1567,2,1,TA,6,2,TA,Detchd,1961.0,Unf,2.0,440.0,0,21,205000,69,1.0,2
9,120,RL,39.0,5389,IR1,Inside,StoneBr,1Story,8,1996,Gable,CemntBd,CmentBd,None,0.0,Gd,PConc,Gd,No,GLQ,1180.0,Ex,1616,0,1616,2,1,Gd,5,1,TA,Attchd,1995.0,RFn,2.0,608.0,237,152,236500,15,1.0,2
2848,50,RL,60.0,10890,Reg,Inside,SWISU,1.5Fin,5,1950,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,Fa,No,LwQ,930.0,TA,1058,493,1551,3,1,Fa,6,0,0,Detchd,1938.0,Unf,1.0,240.0,0,0,137000,68,1.0,2
614,20,RL,68.0,9768,Reg,Inside,NAmes,1Story,5,1955,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,Rec,100.0,Gd,960,0,960,2,1,TA,5,0,0,Attchd,1955.0,RFn,1.0,330.0,0,70,122000,54,1.0,1
1736,20,RL,73.0,8993,IR1,Inside,Gilbert,1Story,7,2007,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Av,Unf,0.0,Ex,1302,0,1302,3,1,Gd,6,0,0,Attchd,2007.0,Fin,2.0,436.0,0,22,176485,0,0.0,2
2686,30,RL,50.0,11672,IR2,Inside,BrkSide,1Story,5,1950,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,Unf,0.0,TA,816,0,816,2,1,TA,4,0,0,Detchd,1925.0,Unf,1.0,210.0,168,0,109000,81,0.0,1
2257,120,RM,69.05520046484602,9763,IR1,Inside,GrnHill,1Story,7,1998,Gable,Wd Sdng,Wd Sdng,BrkFace,239.0,Gd,PConc,Gd,No,GLQ,1102.0,Ex,1502,0,1502,1,1,Gd,5,1,TA,Attchd,1998.0,Fin,1.0,286.0,0,0,330000,9,1.0,2
1284,20,RM,56.0,9836,Reg,Inside,OldTown,1Story,6,2008,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,TA,No,GLQ,96.0,Gd,1133,0,1133,3,1,TA,7,0,0,Detchd,2008.0,Unf,1.0,308.0,0,175,143000,0,1.0,1
1765,60,RL,89.0,10557,IR1,Inside,NoRidge,2Story,9,1998,Gable,MetalSd,MetalSd,BrkFace,422.0,Gd,PConc,Ex,Gd,GLQ,672.0,Ex,1671,1407,3078,4,1,Gd,9,1,TA,Attchd,1998.0,Fin,3.0,806.0,108,87,410000,9,1.0,3
1811,60,RL,70.0,8462,IR1,Inside,SawyerW,2Story,6,1994,Gable,HdBoard,HdBoard,BrkFace,105.0,Gd,PConc,Gd,No,GLQ,814.0,Ex,936,785,1721,3,1,Gd,7,0,0,Attchd,1994.0,RFn,2.0,471.0,300,87,201000,13,1.0,3
2603,50,RL,60.0,10818,Reg,Inside,OldTown,1.5Fin,4,1950,Gable,VinylSd,VinylSd,None,0.0,TA,BrkTil,Fa,No,Unf,0.0,TA,981,779,1760,4,1,TA,7,1,TA,Detchd,1935.0,Unf,2.0,648.0,120,0,80000,96,0.0,2
2220,70,RL,61.0,7259,IR1,Inside,Crawfor,2Story,6,2002,Gambrel,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,ALQ,774.0,Ex,1436,884,2320,3,1,Gd,9,1,TA,Detchd,1945.0,Unf,1.0,180.0,224,0,259500,62,1.0,3
2273,60,RL,69.05520046484602,11800,IR1,Inside,Timber,2Story,7,2004,Gable,VinylSd,VinylSd,BrkFace,94.0,Gd,PConc,Gd,Gd,GLQ,766.0,Ex,1146,1340,2486,5,1,Gd,10,1,Gd,BuiltIn,2003.0,Fin,2.0,452.0,143,32,279900,4,1.0,4
163,20,RL,75.0,7500,Reg,Inside,NAmes,1Story,5,1994,Hip,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,No,LwQ,340.0,Ex,1246,0,1246,3,1,Gd,6,0,0,Attchd,1959.0,RFn,1.0,305.0,218,0,154000,51,1.0,2
2116,50,RL,69.05520046484602,159000,IR2,CulDSac,ClearCr,1.5Fin,6,2006,Gable,Wd Sdng,HdBoard,BrkCmn,472.0,Gd,CBlock,Gd,Gd,Rec,697.0,Gd,1444,700,2144,4,1,Gd,7,2,TA,Attchd,1958.0,Fin,2.0,389.0,0,98,277000,49,1.0,2
2734,50,RL,62.0,6488,Reg,Inside,Edwards,1.5Fin,5,1950,Gable,BrkFace,Wd Sdng,None,0.0,TA,BrkTil,TA,No,LwQ,230.0,Ex,799,351,1150,3,1,TA,6,2,TA,BuiltIn,1942.0,Unf,1.0,215.0,264,0,128000,64,0.0,1
426,20,RL,110.0,14230,Reg,Corner,NridgHt,1Story,8,2007,Gable,VinylSd,VinylSd,Stone,640.0,Gd,PConc,Gd,No,Unf,0.0,Ex,1600,0,1600,3,1,Gd,7,1,Gd,Attchd,2007.0,RFn,3.0,890.0,0,56,256300,2,0.0,2
2216,50,RL,110.0,7810,IR1,Inside,Crawfor,1.5Fin,4,2003,Gable,AsbShng,CmentBd,None,0.0,TA,BrkTil,TA,No,GLQ,189.0,Ex,1230,525,1755,4,1,Gd,7,1,TA,Detchd,1930.0,Unf,1.0,231.0,0,40,188000,77,0.0,2
2900,20,RL,85.0,14331,Reg,Inside,Timber,1Story,8,2002,Hip,VinylSd,VinylSd,BrkFace,630.0,Gd,PConc,Ex,Gd,GLQ,1274.0,Ex,1800,0,1800,3,1,Gd,7,1,Gd,Attchd,2002.0,Fin,3.0,765.0,270,78,312500,4,1.0,2
97,160,FV,30.0,3182,Reg,Inside,Somerst,2Story,7,2005,Gable,MetalSd,MetalSd,None,0.0,Gd,PConc,Gd,No,Unf,0.0,Ex,600,600,1200,2,1,Gd,4,0,0,Detchd,2004.0,RFn,2.0,480.0,0,172,151000,6,0.0,3
1680,160,RM,24.0,1920,Reg,Inside,BrDale,2Story,5,1971,Gable,HdBoard,HdBoard,BrkFace,376.0,TA,CBlock,TA,No,ALQ,471.0,Ex,765,600,1365,2,1,TA,6,0,0,Detchd,1971.0,Unf,2.0,440.0,240,36,122500,36,1.0,2
1133,60,RL,68.0,10110,Reg,Inside,SawyerW,2Story,6,2003,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Mn,GLQ,80.0,Ex,835,861,1696,3,1,Gd,7,0,0,Attchd,2003.0,RFn,2.0,542.0,143,66,188000,5,1.0,3
2761,60,RL,91.0,10984,IR1,Corner,CollgCr,2Story,7,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Gd,Unf,0.0,Ex,945,864,1809,3,1,Gd,8,0,0,Attchd,2005.0,RFn,2.0,638.0,144,54,209700,1,0.0,3
1642,20,RL,85.0,14082,IR1,Inside,StoneBr,1Story,8,2006,Hip,VinylSd,VinylSd,BrkFace,945.0,Gd,PConc,Ex,Gd,GLQ,1558.0,Ex,2234,0,2234,1,1,Gd,7,1,Gd,Attchd,2006.0,RFn,2.0,724.0,390,80,441929,1,1.0,2
1141,60,RL,50.0,8480,IR1,Inside,SawyerW,2Story,6,1994,Gable,HdBoard,HdBoard,BrkFace,120.0,Gd,PConc,Gd,No,GLQ,602.0,Ex,886,794,1680,3,1,Gd,7,0,0,Attchd,1993.0,RFn,2.0,474.0,144,96,163000,15,1.0,3
2118,60,RL,69.05520046484602,12205,IR1,Inside,ClearCr,2Story,6,2007,Gable,HdBoard,HdBoard,BrkFace,157.0,TA,CBlock,TA,Gd,LwQ,568.0,Gd,976,1111,2087,5,1,Gd,9,0,0,Attchd,1966.0,Fin,2.0,444.0,133,168,187500,41,0.0,3
870,20,RL,90.0,15750,Reg,FR3,CollgCr,1Story,8,2000,Gable,VinylSd,VinylSd,BrkFace,260.0,Gd,PConc,Gd,Gd,GLQ,1246.0,Ex,1513,0,1513,2,1,Gd,5,1,TA,Attchd,1999.0,Fin,2.0,521.0,135,34,220000,10,1.0,2
1875,20,RL,70.0,8050,Reg,Inside,NAmes,1Story,5,1993,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,ALQ,474.0,TA,1107,0,1107,3,1,Gd,5,0,0,Attchd,1967.0,RFn,1.0,308.0,88,64,127000,40,1.0,1
1285,30,RM,30.0,5232,IR3,Inside,OldTown,1Story,5,2004,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,Fa,No,Unf,0.0,Gd,764,0,764,2,1,TA,4,0,0,Detchd,1965.0,Unf,2.0,504.0,0,0,73000,83,0.0,1
2400,20,RL,72.0,11846,IR1,Inside,NridgHt,1Story,9,2004,Hip,VinylSd,VinylSd,BrkFace,562.0,Gd,PConc,Ex,Gd,GLQ,1567.0,Ex,1792,0,1792,2,1,Ex,6,1,Gd,Attchd,2003.0,Fin,3.0,874.0,206,49,374000,3,1.0,2
1068,60,RL,130.0,16900,Reg,Inside,NridgHt,2Story,8,2002,Gable,VinylSd,VinylSd,BrkFace,1110.0,Gd,PConc,Ex,Mn,GLQ,1075.0,Ex,1515,1134,2649,4,1,Gd,10,1,TA,Attchd,2001.0,Fin,3.0,746.0,0,60,421250,7,1.0,3
361,60,RL,69.05520046484602,9636,IR1,Corner,Gilbert,2Story,6,1993,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,No,Unf,0.0,Gd,808,785,1593,3,1,TA,7,1,TA,BuiltIn,1993.0,RFn,2.0,389.0,342,40,178000,17,0.0,3
1493,85,RL,90.0,10012,Reg,Inside,Edwards,SFoyer,4,1972,Gable,Plywood,Plywood,None,0.0,TA,CBlock,Gd,Av,BLQ,920.0,TA,1181,0,1181,3,1,TA,6,0,0,Detchd,1974.0,RFn,2.0,588.0,0,0,137500,36,1.0,2
1110,20,RL,91.0,14303,IR1,Corner,NoRidge,1Story,8,1994,Hip,HdBoard,HdBoard,BrkFace,554.0,Gd,PConc,Gd,Gd,GLQ,1314.0,Ex,1987,0,1987,2,1,Gd,7,1,TA,Attchd,1994.0,Fin,2.0,691.0,262,36,301500,14,1.0,2
911,70,RL,43.0,5707,Reg,Inside,SWISU,2Story,6,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Gd,647,595,1242,3,1,TA,6,1,Gd,Detchd,1926.0,Unf,1.0,180.0,329,96,105000,74,0.0,2
2535,20,RL,78.0,9360,Reg,Inside,NAmes,1Story,6,2004,Hip,HdBoard,HdBoard,BrkFace,203.0,TA,CBlock,TA,Av,ALQ,760.0,TA,976,0,976,2,1,Gd,4,1,Fa,Attchd,1968.0,RFn,2.0,504.0,94,0,157500,38,1.0,1
2030,50,RM,40.0,5680,Reg,Inside,OldTown,1.5Fin,5,1950,Gable,AsbShng,AsbShng,None,0.0,TA,CBlock,TA,No,Unf,0.0,TA,969,245,1214,2,1,TA,6,0,0,Detchd,1920.0,Unf,1.0,216.0,0,0,117000,106,0.0,1
2634,20,RL,70.0,7000,Reg,Inside,NAmes,1Story,5,1962,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,No,BLQ,468.0,Gd,864,0,864,3,1,TA,5,0,0,Attchd,1962.0,Unf,1.0,336.0,0,0,105000,44,1.0,1
1530,50,RL,51.0,10480,Reg,Inside,SWISU,1.5Fin,6,1950,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,No,Unf,0.0,Ex,1166,0,1639,3,1,TA,6,0,0,Detchd,1936.0,Unf,1.0,240.0,0,0,115000,72,0.0,1
435,20,RL,95.0,11578,Reg,Inside,NridgHt,1Story,9,2008,Gable,VinylSd,VinylSd,Stone,302.0,Ex,PConc,Ex,No,Unf,0.0,Ex,1736,0,1736,3,1,Ex,7,1,Gd,Attchd,2008.0,RFn,3.0,834.0,319,90,360000,1,0.0,2
1202,60,RL,69.05520046484602,9130,Reg,Inside,NWAmes,2Story,6,2000,Hip,HdBoard,HdBoard,BrkFace,252.0,TA,CBlock,TA,No,GLQ,400.0,Gd,800,832,1632,4,1,Gd,7,0,0,Attchd,1966.0,Unf,2.0,484.0,0,40,173000,42,1.0,2
666,30,RL,60.0,10800,Reg,Corner,OldTown,1Story,3,1998,Gable,VinylSd,VinylSd,None,0.0,TA,BrkTil,TA,No,Unf,0.0,TA,725,0,725,1,1,TA,4,0,0,Detchd,1959.0,Unf,1.0,320.0,0,30,78500,119,0.0,2
1751,60,RL,62.0,8244,IR1,Inside,Gilbert,2Story,7,2004,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0.0,Ex,840,880,1720,3,1,Gd,7,1,Gd,Attchd,2004.0,Fin,2.0,440.0,100,48,183500,3,0.0,3
705,20,RM,60.0,6000,Reg,Inside,OldTown,1Story,4,1953,Gable,MetalSd,MetalSd,None,0.0,Fa,CBlock,Fa,No,Unf,0.0,TA,936,0,936,2,1,TA,4,0,0,Detchd,1974.0,Unf,2.0,576.0,0,32,93000,56,0.0,1
1744,120,RL,69.05520046484602,3621,Reg,Inside,Blmngtn,1Story,8,2003,Hip,VinylSd,VinylSd,BrkFace,72.0,Gd,PConc,Gd,Gd,GLQ,1084.0,Ex,1589,0,1589,2,1,Gd,7,1,TA,Attchd,2003.0,Fin,3.0,630.0,143,20,226500,4,1.0,2
357,60,RL,59.0,7837,IR1,Inside,Gilbert,2Story,6,1994,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,No,Unf,0.0,Gd,799,772,1571,3,1,TA,7,1,TA,Attchd,1993.0,RFn,2.0,380.0,0,40,178000,16,0.0,3
2133,20,RL,72.0,10665,IR1,Inside,CollgCr,1Story,7,2003,Gable,VinylSd,VinylSd,BrkFace,167.0,Gd,PConc,Gd,Av,GLQ,1013.0,Ex,1479,0,1479,3,1,Gd,7,0,0,Attchd,2003.0,RFn,2.0,558.0,144,29,226000,4,1.0,2
989,60,RL,70.0,10457,IR1,Inside,Mitchel,2Story,5,1969,Gable,VinylSd,VinylSd,BrkFace,178.0,Gd,CBlock,TA,Gd,BLQ,496.0,Ex,784,848,1632,4,1,TA,7,1,TA,Attchd,1969.0,RFn,2.0,898.0,0,173,173000,40,0.0,2
562,20,RL,60.0,8281,IR1,Inside,Sawyer,1Story,5,1965,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,No,Rec,553.0,Gd,864,0,864,3,1,TA,5,1,Po,Detchd,1965.0,Unf,1.0,360.0,0,0,62383,44,0.0,1
1054,60,RL,67.0,14948,IR1,Inside,NridgHt,2Story,9,2008,Hip,VinylSd,VinylSd,Stone,268.0,Ex,PConc,Ex,Av,GLQ,1330.0,Ex,1476,1237,2713,3,1,Ex,11,1,Gd,Attchd,2008.0,Fin,3.0,858.0,126,66,446261,0,1.0,3
2850,70,RL,43.0,7000,Reg,Inside,SWISU,2Story,7,1997,Gable,Wd Sdng,Stucco,None,0.0,TA,BrkTil,TA,No,ALQ,424.0,Ex,743,736,1479,3,1,Gd,6,2,Gd,Detchd,1926.0,Unf,1.0,312.0,530,0,160000,80,1.0,1
1082,120,RM,69.05520046484602,3940,Reg,Inside,Blmngtn,1Story,7,2004,Hip,VinylSd,VinylSd,BrkFace,24.0,Gd,PConc,Gd,No,GLQ,1087.0,Ex,1576,0,1576,2,1,Gd,7,1,TA,Attchd,2004.0,RFn,3.0,668.0,143,20,219990,4,1.0,2
1440,20,RL,93.0,9382,IR1,CulDSac,CollgCr,1Story,7,2000,Gable,VinylSd,VinylSd,BrkFace,125.0,Gd,PConc,Gd,No,Unf,0.0,Ex,1479,0,1479,3,1,Gd,6,0,0,Attchd,1999.0,RFn,2.0,577.0,120,25,191000,9,0.0,2
2006,40,RL,55.0,6854,Reg,Inside,BrkSide,1Story,5,1994,Gable,MetalSd,MetalSd,None,0.0,TA,PConc,TA,No,LwQ,317.0,TA,916,144,1060,1,1,TA,6,1,Gd,Detchd,1969.0,Unf,1.0,308.0,0,65,136500,82,1.0,1
2344,50,RL,69.05520046484602,13837,IR1,Corner,NWAmes,1.5Fin,7,1988,Gable,HdBoard,HdBoard,BrkFace,178.0,Gd,PConc,Gd,No,GLQ,1002.0,Gd,1377,806,2183,4,1,Gd,9,0,0,Attchd,1988.0,Unf,3.0,786.0,0,0,229000,18,0.0,3
248,60,RL,80.0,9938,Reg,Inside,SawyerW,2Story,7,1994,Gable,MetalSd,MetalSd,BrkFace,246.0,Gd,PConc,Gd,No,GLQ,750.0,Ex,1062,887,1949,3,1,Gd,8,1,TA,Attchd,1993.0,Fin,2.0,574.0,156,90,236000,17,1.0,3
